timestamps,TP9,AF7,AF8,TP10,Right AUX
1659217204.199,-73.242,-26.855,-32.715,-36.133,0.0
1659217204.203,-22.461,-31.738,-25.879,-6.348,0.0
1659217204.207,-28.809,-31.25,-27.832,-22.461,0.0
1659217204.211,-82.031,-32.715,-33.203,-49.805,0.0
1659217204.215,-74.219,-34.18,-30.762,-55.176,0.0
1659217204.219,-22.461,-28.32,-36.621,-45.41,0.0
1659217204.222,-34.668,-22.461,-41.992,-42.969,0.0
1659217204.226,-73.73,-24.414,-36.621,-56.152,0.0
1659217204.23,-69.824,-24.414,-35.645,-45.41,0.0
1659217204.234,-50.293,-24.902,-40.527,-38.574,0.0
1659217204.238,-36.621,-23.926,-37.109,-31.738,0.0
1659217204.242,-79.59,-27.344,-35.156,-32.227,0.0
1659217204.246,-94.238,-31.25,-37.109,-71.777,0.0
1659217204.25,-49.805,-32.227,-36.133,-64.941,0.0
1659217204.254,-19.531,-34.668,-35.156,-8.789,0.0
1659217204.258,-33.203,-33.691,-30.762,-22.461,0.0
1659217204.262,-71.777,-31.738,-29.297,-58.105,0.0
1659217204.265,-54.688,-30.273,-31.25,-42.969,0.0
1659217204.269,-17.09,-31.738,-31.738,-9.277,0.0
1659217204.273,-44.434,-28.809,-33.203,-3.906,0.0
1659217204.277,-87.891,-29.785,-33.691,-53.711,0.0
1659217204.281,-62.012,-33.691,-32.227,-87.891,0.0
1659217204.285,-20.996,-35.156,-37.109,-45.41,0.0
1659217204.289,-26.367,-32.715,-35.645,-11.23,0.0
1659217204.293,-57.129,-34.18,-36.133,-34.668,0.0
1659217204.297,-65.918,-36.621,-42.969,-74.219,0.0
1659217204.301,-36.621,-38.086,-35.645,-58.105,0.0
1659217204.304,-35.645,-36.133,-32.227,-8.789,0.0
1659217204.308,-74.219,-29.297,-33.691,-45.898,0.0
1659217204.312,-86.914,-36.133,-32.715,-73.73,0.0
1659217204.316,-47.363,-41.504,-31.25,-39.551,0.0
1659217204.32,-12.695,-39.551,-35.645,8.301,0.0
1659217204.324,-36.621,-32.715,-34.668,4.395,0.0
1659217204.328,-92.285,-32.227,-29.785,-76.66,0.0
1659217204.332,-89.355,-39.551,-35.156,-88.379,0.0
1659217204.336,-36.133,-39.062,-35.645,-23.926,0.0
1659217204.34,-42.969,-38.574,-32.715,-22.949,0.0
1659217204.344,-80.078,-37.598,-30.273,-62.988,0.0
1659217204.347,-75.195,-35.156,-30.273,-51.27,0.0
1659217204.351,-59.57,-38.574,-29.297,-13.184,0.0
1659217204.355,-59.57,-41.504,-30.762,-20.02,0.0
1659217204.359,-73.242,-37.598,-34.18,-54.199,0.0
1659217204.363,-71.777,-33.203,-35.156,-64.941,0.0
1659217204.367,-58.105,-34.668,-35.156,-50.293,0.0
1659217204.371,-51.27,-34.668,-33.691,-20.02,0.0
1659217204.375,-54.688,-33.203,-33.203,-32.227,0.0
1659217204.379,-89.355,-33.691,-31.738,-53.223,0.0
1659217204.383,-82.031,-34.18,-36.621,-20.02,0.0
1659217204.386,-36.133,-35.645,-40.527,-11.719,0.0
1659217204.39,-41.504,-35.645,-40.039,-39.551,0.0
1659217204.394,-63.477,-33.203,-38.086,-48.34,0.0
1659217204.398,-58.594,-30.762,-36.621,-37.598,0.0
1659217204.402,-33.691,-32.715,-39.551,3.906,0.0
1659217204.406,-35.645,-40.039,-35.156,-1.465,0.0
1659217204.41,-89.844,-39.551,-31.738,-33.203,0.0
1659217204.414,-98.633,-38.086,-36.133,-41.504,0.0
1659217204.418,-50.293,-38.574,-31.25,-22.461,0.0
1659217204.422,-38.574,-35.156,-28.32,-2.441,0.0
1659217204.426,-64.453,-34.668,-32.715,-32.227,0.0
1659217204.429,-86.426,-30.273,-38.086,-37.598,0.0
1659217204.433,-66.895,-29.297,-36.621,-2.93,0.0
1659217204.437,-17.09,-35.156,-37.109,-0.488,0.0
1659217204.441,-39.062,-33.203,-35.645,-19.043,0.0
1659217204.445,-85.449,-35.156,-35.645,-54.688,0.0
1659217204.449,-81.543,-43.945,-42.48,-53.223,0.0
1659217204.453,-50.293,-42.48,-41.016,-13.184,0.0
1659217204.457,-38.086,-34.668,-37.598,-22.461,0.0
1659217204.461,-67.871,-31.738,-33.691,-46.387,0.0
1659217204.465,-87.402,-28.809,-32.227,-58.594,0.0
1659217204.469,-49.316,-32.715,-33.691,-5.371,0.0
1659217204.472,-44.922,-37.109,-33.691,8.789,0.0
1659217204.476,-96.191,-37.109,-35.645,-58.105,0.0
1659217204.48,-83.496,-37.109,-32.715,-59.082,0.0
1659217204.484,-34.18,-33.203,-28.32,-16.113,0.0
1659217204.488,-39.062,-31.25,-34.18,1.465,0.0
1659217204.492,-70.801,-32.715,-39.062,-24.414,0.0
1659217204.496,-70.801,-35.156,-34.18,-58.594,0.0
1659217204.5,-40.527,-33.203,-26.855,-35.645,0.0
1659217204.504,-29.297,-33.203,-28.809,-0.977,0.0
1659217204.508,-62.012,-35.156,-35.156,-20.02,0.0
1659217204.512,-78.613,-28.809,-36.621,-39.551,0.0
1659217204.515,-63.477,-23.926,-36.133,-45.41,0.0
1659217204.519,-35.645,-28.809,-36.133,-19.531,0.0
1659217204.523,-40.527,-37.598,-37.598,-15.625,0.0
1659217204.527,-94.727,-36.621,-32.227,-48.828,0.0
1659217204.531,-109.375,-36.133,-33.203,-34.18,0.0
1659217204.535,-60.059,-36.133,-40.039,-11.719,0.0
1659217204.539,-36.621,-32.715,-41.016,-27.832,0.0
1659217204.543,-67.383,-36.133,-39.551,-56.152,0.0
1659217204.547,-62.012,-37.109,-38.086,-62.988,0.0
1659217204.551,-41.992,-35.156,-43.945,-22.949,0.0
1659217204.555,-25.391,-37.109,-40.039,-16.602,0.0
1659217204.558,-65.43,-39.062,-23.926,-54.688,0.0
1659217204.562,-116.211,-37.598,-21.973,-51.27,0.0
1659217204.566,-83.008,-37.598,-29.297,-36.133,0.0
1659217204.57,-38.574,-41.992,-20.996,-15.625,0.0
1659217204.574,-45.898,-40.527,-20.996,-43.945,0.0
1659217204.578,-85.938,-31.25,-25.879,-90.332,0.0
1659217204.582,-65.918,-33.691,-23.926,-74.219,0.0
1659217204.586,-22.949,-40.039,-26.367,-20.996,0.0
1659217204.59,-37.598,-37.598,-23.926,-27.832,0.0
1659217204.594,-76.66,-33.691,-27.344,-68.848,0.0
1659217204.597,-84.473,-33.203,-34.18,-57.617,0.0
1659217204.601,-37.598,-35.156,-30.762,-33.203,0.0
1659217204.605,-1.465,-32.715,-28.809,-19.043,0.0
1659217204.609,-55.664,-32.715,-30.762,-30.273,0.0
1659217204.613,-84.961,-36.133,-27.832,-46.387,0.0
1659217204.617,-60.547,-36.621,-31.738,-32.715,0.0
1659217204.621,-29.297,-34.18,-33.203,-10.254,0.0
1659217204.625,-49.316,-29.785,-28.32,-30.762,0.0
1659217204.629,-89.844,-24.414,-30.762,-52.734,0.0
1659217204.633,-76.66,-15.137,-25.391,-53.711,0.0
1659217204.637,-37.598,-8.301,-19.531,-36.133,0.0
1659217204.64,-43.457,-1.953,-12.207,-33.691,0.0
1659217204.644,-79.59,-8.789,-15.137,-86.426,0.0
1659217204.648,-87.402,-18.066,-19.043,-82.031,0.0
1659217204.652,-73.242,-4.883,-13.184,-30.762,0.0
1659217204.656,-80.566,0.977,-11.719,-54.199,0.0
1659217204.66,-118.164,-5.371,-12.695,-107.422,0.0
1659217204.664,-113.281,1.465,-13.184,-95.703,0.0
1659217204.668,-111.816,14.648,-2.93,-84.961,0.0
1659217204.672,-141.602,18.066,6.348,-118.164,0.0
1659217204.676,-159.668,21.484,4.395,-154.297,0.0
1659217204.679,-170.41,31.25,4.883,-167.48,0.0
1659217204.683,-163.574,32.227,11.719,-149.902,0.0
1659217204.687,-152.344,32.227,14.16,-120.117,0.0
1659217204.691,-166.016,37.109,21.484,-153.809,0.0
1659217204.695,-189.453,41.504,27.832,-166.504,0.0
1659217204.699,-199.219,45.41,35.645,-131.836,0.0
1659217204.703,-174.805,41.992,38.574,-121.582,0.0
1659217204.707,-166.992,28.32,34.18,-159.18,0.0
1659217204.711,-206.055,25.879,34.18,-183.105,0.0
1659217204.715,-201.66,23.438,30.273,-152.832,0.0
1659217204.719,-134.766,13.184,24.902,-113.281,0.0
1659217204.722,-121.094,5.371,18.066,-97.656,0.0
1659217204.726,-155.762,1.953,11.719,-107.91,0.0
1659217204.73,-139.648,-5.371,2.93,-99.121,0.0
1659217204.734,-76.66,-13.672,-1.953,-75.195,0.0
1659217204.738,-45.41,-19.043,-7.812,-36.133,0.0
1659217204.742,-81.055,-25.879,-18.066,-33.691,0.0
1659217204.746,-83.008,-30.273,-23.438,-77.148,0.0
1659217204.75,-51.758,-31.25,-28.809,-51.27,0.0
1659217204.754,-23.926,-35.645,-31.25,11.23,0.0
1659217204.758,-36.621,-40.527,-37.598,-9.766,0.0
1659217204.761,-73.73,-46.875,-42.969,-56.641,0.0
1659217204.765,-60.547,-47.852,-40.039,-27.344,0.0
1659217204.769,1.953,-47.852,-38.086,35.156,0.0
1659217204.773,5.371,-51.27,-46.875,22.461,0.0
1659217204.777,-45.898,-49.805,-56.152,-13.184,0.0
1659217204.781,-45.898,-51.758,-55.176,-12.695,0.0
1659217204.785,3.418,-48.828,-51.758,28.32,0.0
1659217204.789,25.391,-39.551,-59.57,56.152,0.0
1659217204.793,-10.742,-44.434,-64.941,16.113,0.0
1659217204.797,-31.738,-53.711,-62.5,-22.949,0.0
1659217204.801,-14.16,-54.199,-62.012,5.371,0.0
1659217204.804,21.484,-45.41,-63.477,36.133,0.0
1659217204.808,-6.348,-41.992,-65.918,0.977,0.0
1659217204.812,-31.738,-43.945,-68.359,-20.02,0.0
1659217204.816,7.324,-46.875,-69.824,-0.977,0.0
1659217204.82,24.902,-45.898,-64.453,29.297,0.0
1659217204.824,-19.531,-41.016,-60.547,21.973,0.0
1659217204.828,-54.688,-40.039,-63.965,-6.348,0.0
1659217204.832,-29.785,-44.434,-62.012,9.766,0.0
1659217204.836,8.301,-46.875,-63.965,7.812,0.0
1659217204.84,10.254,-44.922,-63.477,23.438,0.0
1659217204.844,-31.25,-45.41,-61.523,11.23,0.0
1659217204.847,-33.691,-45.41,-63.477,-9.277,0.0
1659217204.851,12.695,-41.992,-60.547,7.812,0.0
1659217204.855,5.371,-43.945,-61.035,20.996,0.0
1659217204.859,-25.391,-43.945,-61.035,-15.625,0.0
1659217204.863,-34.668,-41.504,-58.105,-36.133,0.0
1659217204.867,-34.18,-46.875,-58.594,-1.465,0.0
1659217204.871,-10.254,-50.781,-60.059,32.715,0.0
1659217204.875,-17.578,-45.898,-60.547,-10.742,0.0
1659217204.879,-41.504,-39.551,-58.594,-51.27,0.0
1659217204.883,-21.484,-36.133,-54.199,-21.973,0.0
1659217204.887,13.184,-36.133,-53.711,14.16,0.0
1659217204.89,6.836,-39.551,-52.734,14.16,0.0
1659217204.894,-35.645,-38.086,-53.711,-47.852,0.0
1659217204.898,-32.227,-30.762,-55.664,-45.898,0.0
1659217204.902,5.371,-41.992,-47.852,11.23,0.0
1659217204.906,35.645,-49.316,-42.969,31.25,0.0
1659217204.91,12.695,-29.297,-51.27,13.672,0.0
1659217204.914,-30.273,-14.648,-49.316,-16.602,0.0
1659217204.918,-5.859,-18.555,-46.875,-8.789,0.0
1659217204.922,25.391,-15.625,-46.875,6.836,0.0
1659217204.926,13.184,-5.371,-42.48,-31.25,0.0
1659217204.93,-11.719,-5.859,-43.457,-45.898,0.0
1659217204.933,22.461,-5.371,-46.875,0.0,0.0
1659217204.937,67.383,1.953,-46.387,23.438,0.0
1659217204.941,16.602,3.906,-53.223,-18.555,0.0
1659217204.945,-2.441,2.441,-52.734,-45.898,0.0
1659217204.949,3.906,5.859,-47.852,-36.621,0.0
1659217204.953,17.578,2.93,-47.363,-2.93,0.0
1659217204.957,20.508,-1.465,-44.434,-7.324,0.0
1659217204.961,-1.953,-1.953,-44.434,-35.645,0.0
1659217204.965,9.766,-4.395,-49.316,-35.156,0.0
1659217204.969,44.922,-8.789,-58.105,-12.695,0.0
1659217204.972,46.875,-13.184,-57.617,-9.766,0.0
1659217204.976,-13.184,-14.16,-54.688,-42.48,0.0
1659217204.98,-22.949,-19.043,-59.082,-48.34,0.0
1659217204.984,10.742,-18.066,-55.176,-6.348,0.0
1659217204.988,21.484,-19.043,-51.758,7.812,0.0
1659217204.992,4.883,-19.043,-48.828,-11.23,0.0
1659217204.996,-15.137,-15.137,-43.457,-31.25,0.0
1659217205.0,-2.441,-15.625,-42.969,-20.508,0.0
1659217205.004,13.672,-12.207,-42.969,8.789,0.0
1659217205.008,-5.859,-10.254,-44.922,-27.344,0.0
1659217205.012,-35.156,-13.184,-46.875,-73.242,0.0
1659217205.015,-37.109,-11.719,-44.922,-51.27,0.0
1659217205.019,-16.113,-9.766,-40.527,10.742,0.0
1659217205.023,-0.488,-16.113,-38.086,13.184,0.0
1659217205.027,-20.996,-19.531,-41.504,-29.297,0.0
1659217205.031,-35.156,-17.578,-42.969,-41.504,0.0
1659217205.035,-7.324,-19.531,-36.133,-1.953,0.0
1659217205.039,15.625,-21.973,-36.133,5.371,0.0
1659217205.043,-15.137,-20.02,-38.574,-36.621,0.0
1659217205.047,-32.227,-16.602,-35.156,-19.043,0.0
1659217205.051,0.977,-17.09,-35.156,-3.418,0.0
1659217205.055,23.926,-22.461,-37.598,2.93,0.0
1659217205.058,0.488,-26.855,-42.969,-8.789,0.0
1659217205.062,-56.641,-25.879,-43.945,-33.691,0.0
1659217205.066,-68.359,-27.832,-41.504,-11.719,0.0
1659217205.07,-23.438,-31.25,-43.945,1.465,0.0
1659217205.074,-29.785,-30.762,-42.969,-14.16,0.0
1659217205.078,-61.035,-30.762,-38.086,-30.762,0.0
1659217205.082,-45.898,-31.25,-39.062,-61.523,0.0
1659217205.086,-19.531,-29.785,-44.434,-17.09,0.0
1659217205.09,-24.902,-28.809,-47.363,3.418,0.0
1659217205.094,-39.062,-26.855,-45.41,-44.434,0.0
1659217205.098,-65.43,-23.438,-40.527,-56.641,0.0
1659217205.101,-51.27,-27.832,-36.621,-25.879,0.0
1659217205.105,-21.484,-34.668,-36.133,-1.465,0.0
1659217205.109,-71.289,-34.668,-37.598,-46.387,0.0
1659217205.113,-98.633,-34.18,-39.551,-56.152,0.0
1659217205.117,-55.176,-38.086,-42.969,-20.02,0.0
1659217205.121,-11.719,-39.551,-44.434,-10.254,0.0
1659217205.125,-39.062,-36.621,-40.039,-27.344,0.0
1659217205.129,-66.406,-41.992,-36.621,-44.922,0.0
1659217205.133,-57.617,-40.039,-33.203,-48.34,0.0
1659217205.137,-37.598,-36.621,-27.344,-24.902,0.0
1659217205.141,-37.109,-36.621,-26.855,-31.738,0.0
1659217205.144,-67.383,-34.18,-30.762,-57.617,0.0
1659217205.148,-70.312,-35.645,-28.32,-47.363,0.0
1659217205.152,-32.227,-36.621,-27.832,-28.809,0.0
1659217205.156,-26.855,-41.504,-34.668,-16.602,0.0
1659217205.16,-74.707,-43.945,-35.156,-52.246,0.0
1659217205.164,-80.078,-38.574,-30.762,-78.125,0.0
1659217205.168,-41.504,-34.18,-28.809,-35.156,0.0
1659217205.172,-11.719,-31.738,-25.879,3.418,0.0
1659217205.176,-31.738,-26.367,-25.879,-24.902,0.0
1659217205.18,-65.918,-26.367,-29.785,-45.41,0.0
1659217205.183,-63.477,-30.762,-28.809,-22.461,0.0
1659217205.187,-27.344,-34.668,-31.25,-3.418,0.0
1659217205.191,-35.645,-31.25,-31.25,-34.18,0.0
1659217205.195,-58.105,-28.32,-28.32,-70.801,0.0
1659217205.199,-45.41,-33.203,-25.879,-52.734,0.0
1659217205.203,-10.254,-39.551,-31.25,-3.418,0.0
1659217205.207,4.883,-38.574,-38.574,-3.906,0.0
1659217205.211,-36.621,-35.156,-34.18,-52.246,0.0
1659217205.215,-50.293,-36.621,-33.203,-50.293,0.0
1659217205.219,-8.301,-41.992,-38.086,-2.441,0.0
1659217205.223,0.0,-41.992,-38.086,-15.137,0.0
1659217205.226,-42.969,-41.992,-36.133,-53.223,0.0
1659217205.23,-55.176,-43.457,-32.715,-59.57,0.0
1659217205.234,-19.043,-45.898,-36.621,-18.066,0.0
1659217205.238,10.254,-45.41,-37.109,12.695,0.0
1659217205.242,-7.812,-41.992,-34.668,-17.09,0.0
1659217205.246,-45.898,-42.48,-35.645,-40.039,0.0
1659217205.25,-25.879,-43.457,-29.297,-19.531,0.0
1659217205.254,11.719,-34.18,-28.809,10.254,0.0
1659217205.258,-14.16,-21.484,-34.18,-23.926,0.0
1659217205.262,-52.734,-20.996,-35.156,-66.406,0.0
1659217205.266,-28.32,-27.832,-35.156,-29.785,0.0
1659217205.269,5.859,-28.32,-34.668,5.859,0.0
1659217205.273,-9.277,-29.297,-33.691,-18.066,0.0
1659217205.277,-40.039,-31.25,-27.832,-35.645,0.0
1659217205.281,-40.039,-29.297,-25.391,-27.832,0.0
1659217205.285,-11.719,-30.762,-30.273,-19.043,0.0
1659217205.289,-8.789,-28.32,-29.297,10.254,0.0
1659217205.293,-50.293,-27.344,-26.367,-12.695,0.0
1659217205.297,-77.637,-27.832,-27.344,-48.34,0.0
1659217205.301,-36.621,-28.809,-23.926,-27.832,0.0
1659217205.305,14.16,-27.832,-22.949,4.883,0.0
1659217205.308,-7.324,-29.785,-21.484,1.953,0.0
1659217205.312,-39.551,-27.344,-22.949,-32.227,0.0
1659217205.316,-29.785,-22.461,-29.785,-28.809,0.0
1659217205.32,-9.277,-22.949,-31.25,12.695,0.0
1659217205.324,-37.109,-20.02,-32.227,3.906,0.0
1659217205.328,-71.289,-17.578,-31.25,-65.43,0.0
1659217205.332,-69.336,-22.461,-33.691,-66.406,0.0
1659217205.336,-17.578,-21.484,-31.25,-1.953,0.0
1659217205.34,3.906,-14.16,-28.32,9.277,0.0
1659217205.344,-33.691,-12.207,-25.391,-35.645,0.0
1659217205.348,-49.316,-12.207,-29.297,-55.664,0.0
1659217205.351,-30.273,-10.742,-33.203,-42.969,0.0
1659217205.355,4.883,-14.16,-35.156,-34.18,0.0
1659217205.359,-22.949,-17.09,-32.715,-48.34,0.0
1659217205.363,-46.875,-19.043,-30.762,-59.57,0.0
1659217205.367,-23.438,-28.809,-36.621,-37.598,0.0
1659217205.371,3.906,-29.785,-35.645,5.859,0.0
1659217205.375,-20.996,-25.391,-36.621,-12.207,0.0
1659217205.379,-65.43,-25.879,-36.621,-49.316,0.0
1659217205.383,-52.246,-25.879,-36.621,-37.598,0.0
1659217205.387,0.0,-25.391,-37.109,-25.391,0.0
1659217205.391,2.441,-25.391,-32.715,-29.297,0.0
1659217205.394,-44.434,-25.391,-37.109,-44.922,0.0
1659217205.398,-39.062,-18.555,-35.645,-41.992,0.0
1659217205.402,-0.977,-16.602,-31.25,-22.461,0.0
1659217205.406,8.301,-19.043,-32.715,-8.301,0.0
1659217205.41,-23.926,-19.043,-36.133,-45.898,0.0
1659217205.414,-62.5,-24.414,-42.48,-58.105,0.0
1659217205.418,-29.297,-26.367,-38.574,-20.996,0.0
1659217205.422,11.23,-25.879,-32.227,1.953,0.0
1659217205.426,-25.879,-26.367,-31.738,-9.766,0.0
1659217205.43,-43.457,-23.438,-31.738,-45.41,0.0
1659217205.433,-17.09,-20.996,-31.738,-42.969,0.0
1659217205.437,-6.348,-26.855,-27.832,-0.977,0.0
1659217205.441,-14.648,-28.809,-26.855,-9.277,0.0
1659217205.445,-29.297,-24.414,-31.738,-33.691,0.0
1659217205.449,-51.27,-23.438,-36.621,-37.109,0.0
1659217205.453,-37.598,-30.273,-37.598,-17.578,0.0
1659217205.457,-20.996,-34.18,-37.109,8.789,0.0
1659217205.461,-61.035,-34.668,-36.133,-38.574,0.0
1659217205.465,-58.594,-36.133,-39.551,-72.754,0.0
1659217205.469,-12.207,-37.598,-42.48,-22.461,0.0
1659217205.473,3.906,-35.645,-40.039,-3.906,0.0
1659217205.476,-40.039,-38.086,-40.527,-36.621,0.0
1659217205.48,-51.27,-47.363,-34.668,-37.109,0.0
1659217205.484,-26.367,-41.016,-28.809,-11.23,0.0
1659217205.488,-23.438,-29.785,-32.715,-1.465,0.0
1659217205.492,-38.574,-27.832,-36.133,-33.691,0.0
1659217205.496,-87.402,-31.738,-35.645,-56.641,0.0
1659217205.5,-76.172,-35.645,-37.598,-59.57,0.0
1659217205.504,-18.066,-36.621,-34.18,-44.922,0.0
1659217205.508,-64.941,-35.645,-33.203,-51.758,0.0
1659217205.512,-96.68,-31.25,-37.109,-71.289,0.0
1659217205.516,-74.707,-30.273,-35.645,-61.523,0.0
1659217205.519,-42.48,-35.156,-31.25,-46.875,0.0
1659217205.523,-43.457,-35.156,-31.25,-34.18,0.0
1659217205.527,-88.379,-31.738,-34.668,-56.641,0.0
1659217205.531,-95.215,-35.156,-29.785,-62.5,0.0
1659217205.535,-52.734,-35.645,-26.367,-25.879,0.0
1659217205.539,-34.668,-32.715,-28.809,-20.02,0.0
1659217205.543,-82.031,-30.762,-28.809,-59.57,0.0
1659217205.547,-90.82,-29.785,-26.367,-59.57,0.0
1659217205.551,-53.223,-33.691,-28.809,-37.109,0.0
1659217205.555,-34.18,-34.668,-32.227,-33.691,0.0
1659217205.558,-49.316,-30.273,-29.297,-52.734,0.0
1659217205.562,-67.383,-34.668,-26.367,-61.035,0.0
1659217205.566,-55.664,-33.691,-26.855,-34.668,0.0
1659217205.57,-8.789,-29.785,-32.715,-20.02,0.0
1659217205.574,2.93,-30.273,-30.762,-31.25,0.0
1659217205.578,-37.109,-34.18,-28.809,-51.758,0.0
1659217205.582,-46.387,-35.645,-28.32,-38.574,0.0
1659217205.586,-3.906,-31.738,-23.438,-14.16,0.0
1659217205.59,20.02,-35.645,-25.391,-8.789,0.0
1659217205.594,-52.246,-37.598,-24.902,-30.762,0.0
1659217205.598,-80.566,-36.133,-28.32,-62.5,0.0
1659217205.601,-41.504,-36.621,-28.32,-42.48,0.0
1659217205.605,-15.625,-37.109,-28.32,-12.695,0.0
1659217205.609,-34.668,-38.086,-33.691,-34.668,0.0
1659217205.613,-57.617,-36.133,-34.18,-56.152,0.0
1659217205.617,-39.062,-31.25,-31.25,-36.621,0.0
1659217205.621,0.977,-29.785,-33.691,-0.488,0.0
1659217205.625,-11.719,-31.25,-34.668,0.0,0.0
1659217205.629,-44.922,-28.809,-33.691,-31.25,0.0
1659217205.633,-55.664,-27.832,-33.203,-52.246,0.0
1659217205.637,-33.691,-29.785,-27.832,-16.113,0.0
1659217205.641,-17.578,-22.949,-32.227,1.465,0.0
1659217205.644,-53.223,-19.043,-33.203,-43.945,0.0
1659217205.648,-57.129,-22.461,-29.297,-47.363,0.0
1659217205.652,-31.25,-19.043,-33.691,-16.113,0.0
1659217205.656,-25.879,-17.09,-33.691,-2.93,0.0
1659217205.66,-50.781,-20.996,-36.133,-33.691,0.0
1659217205.664,-71.289,-24.414,-39.062,-48.828,0.0
1659217205.668,-35.156,-27.832,-36.621,-41.016,0.0
1659217205.672,6.348,-26.367,-41.992,-0.977,0.0
1659217205.676,-27.344,-20.996,-39.551,-0.488,0.0
1659217205.68,-77.148,-24.414,-36.621,-44.434,0.0
1659217205.683,-45.41,-28.809,-38.574,-50.781,0.0
1659217205.687,-6.836,-30.762,-43.457,-28.32,0.0
1659217205.691,-32.715,-26.855,-45.41,-14.16,0.0
1659217205.695,-67.871,-23.438,-37.598,-30.762,0.0
1659217205.699,-57.617,-27.832,-36.133,-57.129,0.0
1659217205.703,-14.648,-21.973,-38.086,-28.809,0.0
1659217205.707,6.836,-19.043,-34.668,-0.488,0.0
1659217205.711,-9.277,-20.508,-34.668,-20.996,0.0
1659217205.715,-29.785,-19.043,-33.691,-38.574,0.0
1659217205.719,-28.809,-19.531,-34.668,-15.137,0.0
1659217205.723,-11.719,-23.926,-41.504,17.578,0.0
1659217205.726,-33.691,-27.344,-37.109,-15.625,0.0
1659217205.73,-69.336,-28.809,-30.273,-45.41,0.0
1659217205.734,-63.477,-27.832,-32.227,-28.32,0.0
1659217205.738,-21.973,-25.391,-28.809,-1.465,0.0
1659217205.742,-31.738,-26.367,-23.438,-32.715,0.0
1659217205.746,-59.082,-25.879,-25.391,-57.129,0.0
1659217205.75,-50.293,-27.344,-24.902,-35.156,0.0
1659217205.754,-23.926,-32.227,-27.344,-19.043,0.0
1659217205.758,-34.18,-31.25,-32.715,-19.531,0.0
1659217205.762,-71.777,-27.832,-32.227,-68.848,0.0
1659217205.766,-53.223,-29.297,-31.738,-66.406,0.0
1659217205.769,-5.371,-28.32,-30.273,-5.859,0.0
1659217205.773,-6.348,-29.297,-27.832,5.859,0.0
1659217205.777,-48.34,-31.25,-33.203,-37.109,0.0
1659217205.781,-61.523,-28.809,-41.504,-55.664,0.0
1659217205.785,-45.41,-30.273,-40.039,-34.18,0.0
1659217205.789,-22.461,-32.227,-36.621,-20.508,0.0
1659217205.793,-57.129,-25.879,-40.039,-52.246,0.0
1659217205.797,-79.102,-22.461,-40.039,-83.984,0.0
1659217205.801,-39.551,-30.273,-36.133,-44.922,0.0
1659217205.805,-3.418,-31.738,-36.621,-1.953,0.0
1659217205.808,-19.531,-27.832,-40.527,-26.855,0.0
1659217205.812,-73.73,-30.762,-38.086,-53.711,0.0
1659217205.816,-67.871,-33.203,-29.785,-41.016,0.0
1659217205.82,-14.648,-28.809,-31.25,2.93,0.0
1659217205.824,-25.391,-26.855,-36.621,-12.207,0.0
1659217205.828,-72.266,-35.156,-35.645,-57.617,0.0
1659217205.832,-66.895,-29.785,-33.691,-44.434,0.0
1659217205.836,-20.996,-25.879,-41.992,-26.855,0.0
1659217205.84,-13.672,-26.367,-41.992,-0.488,0.0
1659217205.844,-68.848,-25.879,-40.527,-40.527,0.0
1659217205.848,-71.777,-29.785,-42.969,-82.52,0.0
1659217205.851,-45.41,-32.227,-40.527,-41.504,0.0
1659217205.855,-27.344,-30.762,-36.133,-25.391,0.0
1659217205.859,-49.316,-29.785,-31.738,-53.711,0.0
1659217205.863,-89.355,-31.738,-32.227,-65.43,0.0
1659217205.867,-56.641,-29.785,-30.762,-61.035,0.0
1659217205.871,-10.742,-26.855,-29.297,-39.551,0.0
1659217205.875,-45.41,-24.902,-32.715,-6.348,0.0
1659217205.879,-65.43,-24.414,-34.668,-40.039,0.0
1659217205.883,-41.504,-25.879,-30.273,-61.523,0.0
1659217205.887,-33.203,-32.227,-23.926,-21.484,0.0
1659217205.891,-36.621,-38.086,-21.973,-6.836,0.0
1659217205.894,-67.871,-35.156,-28.32,-32.227,0.0
1659217205.898,-60.547,-33.691,-29.297,-67.871,0.0
1659217205.902,-39.551,-37.109,-31.25,-57.129,0.0
1659217205.906,-36.621,-39.062,-39.551,-40.527,0.0
1659217205.91,-43.945,-35.645,-36.133,-62.988,0.0
1659217205.914,-53.711,-31.738,-38.574,-69.824,0.0
1659217205.918,-47.363,-27.344,-31.738,-24.902,0.0
1659217205.922,-18.066,-28.32,-22.461,10.742,0.0
1659217205.926,-22.949,-27.344,-23.926,-15.137,0.0
1659217205.93,-66.895,-27.832,-29.785,-42.48,0.0
1659217205.933,-48.34,-31.25,-34.668,-62.012,0.0
1659217205.937,-0.488,-27.344,-34.18,-29.297,0.0
1659217205.941,-20.02,-26.855,-34.668,-33.691,0.0
1659217205.945,-57.129,-28.32,-37.109,-90.332,0.0
1659217205.949,-47.363,-33.203,-35.156,-49.316,0.0
1659217205.953,-27.832,-34.668,-32.715,-2.93,0.0
1659217205.957,-30.762,-30.762,-36.621,-19.531,0.0
1659217205.961,-48.34,-26.855,-36.621,-67.383,0.0
1659217205.965,-55.664,-25.391,-32.715,-70.312,0.0
1659217205.969,-28.32,-27.344,-29.297,-12.207,0.0
1659217205.973,-6.836,-24.414,-31.25,8.301,0.0
