,timestamps,TP9,AF7,AF8,TP10,Right AUX
14142,1659217216.648,0.0,-22.461,-30.762,-16.113,0.0
14143,1659217216.652,-35.156,-25.391,-33.203,-25.391,0.0
14144,1659217216.656,-66.895,-22.949,-38.574,-55.176,0.0
14145,1659217216.66,-30.273,-20.996,-37.598,-25.391,0.0
14146,1659217216.664,-11.719,-20.508,-31.25,7.324,0.0
14147,1659217216.668,-41.992,-19.531,-34.668,-10.254,0.0
14148,1659217216.672,-50.293,-17.578,-36.621,-21.484,0.0
14149,1659217216.676,-32.227,-21.484,-32.715,-14.648,0.0
14150,1659217216.68,-6.348,-26.855,-33.203,12.695,0.0
14151,1659217216.683,-16.113,-14.16,-37.109,-14.648,0.0
14152,1659217216.687,-60.547,-10.742,-36.621,-70.312,0.0
14153,1659217216.691,-43.457,-24.414,-42.48,-47.363,0.0
14154,1659217216.695,-7.324,-34.18,-46.875,-6.836,0.0
14155,1659217216.699,-23.438,-40.039,-41.016,-34.668,0.0
14156,1659217216.703,-48.34,-37.598,-41.016,-43.945,0.0
14157,1659217216.707,-32.227,-33.691,-42.48,-20.508,0.0
14158,1659217216.711,2.93,-29.785,-39.551,4.883,0.0
14159,1659217216.715,-9.766,-25.879,-33.203,24.414,0.0
14160,1659217216.719,-37.598,-25.879,-25.879,-0.488,0.0
14161,1659217216.723,-41.016,-25.879,-22.461,-46.387,0.0
14162,1659217216.726,-20.508,-25.879,-27.832,-38.086,0.0
14163,1659217216.73,-16.113,-25.879,-29.785,-7.324,0.0
14164,1659217216.734,-44.434,-23.438,-28.809,-9.766,0.0
14165,1659217216.738,-49.805,-25.879,-25.879,-30.762,0.0
14166,1659217216.742,-23.438,-32.227,-24.414,-34.18,0.0
14167,1659217216.746,-12.207,-32.227,-26.855,-23.438,0.0
14168,1659217216.75,-41.016,-30.273,-25.879,-24.414,0.0
14169,1659217216.754,-52.734,-30.273,-21.484,-55.176,0.0
14170,1659217216.758,-44.434,-32.715,-23.438,-30.273,0.0
14171,1659217216.762,-16.602,-35.645,-25.879,16.602,0.0
14172,1659217216.766,-18.555,-38.086,-25.879,-17.09,0.0
14173,1659217216.769,-74.219,-30.762,-26.855,-60.547,0.0
14174,1659217216.773,-75.684,-24.902,-27.832,-59.082,0.0
14175,1659217216.777,-14.16,-23.926,-26.367,-19.043,0.0
14176,1659217216.781,-4.883,-27.344,-24.902,-3.418,0.0
14177,1659217216.785,-29.785,-31.25,-22.949,-27.344,0.0
14178,1659217216.789,-20.996,-27.344,-19.043,-42.969,0.0
14179,1659217216.793,-27.344,-31.738,-17.578,-15.625,0.0
14180,1659217216.797,-26.367,-36.621,-19.531,20.508,0.0
14181,1659217216.801,-44.434,-37.109,-22.949,-30.762,0.0
14182,1659217216.805,-68.359,-33.691,-30.273,-68.359,0.0
14183,1659217216.808,-33.203,-35.156,-33.691,-35.645,0.0
14184,1659217216.812,7.324,-40.527,-29.785,-16.113,0.0
14185,1659217216.816,-27.344,-35.156,-30.762,-30.273,0.0
14186,1659217216.82,-40.527,-28.32,-33.203,-44.922,0.0
14187,1659217216.824,-30.273,-31.25,-35.645,-36.621,0.0
14188,1659217216.828,-27.344,-31.25,-32.715,-15.137,0.0
14189,1659217216.832,-30.762,-29.785,-31.25,18.555,0.0
14190,1659217216.836,-68.359,-29.785,-28.32,-28.809,0.0
14191,1659217216.84,-48.34,-26.367,-33.691,-62.012,0.0
14192,1659217216.844,18.066,-28.809,-39.062,-16.602,0.0
14193,1659217216.848,11.23,-36.621,-32.227,-4.883,0.0
14194,1659217216.851,-44.922,-34.668,-27.344,-48.34,0.0
14195,1659217216.855,-68.848,-34.18,-24.902,-72.754,0.0
14196,1659217216.859,-45.41,-35.156,-26.855,-31.738,0.0
14197,1659217216.863,-6.348,-35.645,-28.32,-6.348,0.0
14198,1659217216.867,-32.227,-33.691,-21.484,-26.367,0.0
14199,1659217216.871,-58.594,-36.133,-18.555,-53.223,0.0
14200,1659217216.875,-50.781,-37.109,-22.949,-41.504,0.0
14201,1659217216.879,-42.48,-39.551,-26.855,10.742,0.0
14202,1659217216.883,-48.34,-40.527,-32.227,-21.484,0.0
14203,1659217216.887,-83.984,-35.156,-30.273,-61.035,0.0
14204,1659217216.891,-64.453,-38.574,-25.391,-41.504,0.0
14205,1659217216.894,-20.996,-36.133,-27.832,-18.066,0.0
14206,1659217216.898,-30.762,-27.344,-24.902,5.371,0.0
14207,1659217216.902,-49.805,-30.762,-21.484,-6.348,0.0
14208,1659217216.906,-36.621,-32.227,-26.367,-37.598,0.0
14209,1659217216.91,-16.602,-34.668,-32.227,-8.301,0.0
14210,1659217216.914,-5.859,-35.645,-32.715,15.625,0.0
14211,1659217216.918,-43.945,-33.203,-33.691,-28.32,0.0
14212,1659217216.922,-87.891,-31.738,-39.551,-58.594,0.0
14213,1659217216.926,-46.875,-27.832,-38.574,-11.23,0.0
14214,1659217216.93,11.23,-20.508,-31.738,18.555,0.0
14215,1659217216.933,-8.301,-17.09,-26.855,2.93,0.0
14216,1659217216.937,-46.387,-21.484,-28.32,-32.715,0.0
14217,1659217216.941,-6.348,-22.949,-30.762,-39.062,0.0
14218,1659217216.945,32.227,-25.879,-28.809,5.371,0.0
14219,1659217216.949,-7.324,-25.391,-26.367,-4.395,0.0
14220,1659217216.953,-66.895,-26.855,-26.855,-28.32,0.0
14221,1659217216.957,-56.641,-27.344,-29.297,-40.039,0.0
14222,1659217216.961,-11.719,-20.508,-29.785,-6.348,0.0
14223,1659217216.965,-5.859,-25.879,-30.762,14.648,0.0
14224,1659217216.969,-38.574,-33.691,-28.32,-30.762,0.0
14225,1659217216.973,-49.805,-34.668,-27.832,-34.18,0.0
14226,1659217216.976,-5.859,-33.203,-29.785,-31.25,0.0
14227,1659217216.98,10.742,-27.832,-23.926,-21.484,0.0
14228,1659217216.984,-27.832,-24.902,-18.066,-13.184,0.0
14229,1659217216.988,-55.664,-33.203,-21.484,-41.992,0.0
14230,1659217216.992,-40.039,-37.109,-25.391,-41.504,0.0
14231,1659217216.996,-5.371,-39.062,-25.879,3.418,0.0
14232,1659217217.0,-7.812,-34.18,-22.461,-11.23,0.0
14233,1659217217.004,-52.246,-21.973,-21.973,-48.34,0.0
14234,1659217217.008,-23.438,-23.438,-24.902,-34.18,0.0
14235,1659217217.012,17.09,-25.391,-21.484,9.766,0.0
14236,1659217217.016,-24.902,-20.02,-24.414,20.02,0.0
14237,1659217217.019,-55.664,-16.602,-27.832,-21.484,0.0
14238,1659217217.023,-47.852,-15.137,-28.32,-27.344,0.0
14239,1659217217.027,-11.23,-19.043,-28.809,16.602,0.0
14240,1659217217.031,11.23,-20.02,-26.855,16.602,0.0
14241,1659217217.035,-11.23,-24.414,-21.484,-32.227,0.0
14242,1659217217.039,-34.18,-25.391,-17.09,-43.457,0.0
14243,1659217217.043,-16.602,-23.438,-20.508,3.906,0.0
14244,1659217217.047,-2.93,-27.344,-26.367,22.949,0.0
14245,1659217217.051,-29.297,-24.414,-24.414,-19.043,0.0
14246,1659217217.055,-53.711,-20.996,-20.02,-43.945,0.0
14247,1659217217.058,-33.203,-25.879,-24.902,-18.555,0.0
14248,1659217217.062,12.695,-25.879,-26.855,15.137,0.0
14249,1659217217.066,-19.531,-27.832,-25.879,-4.883,0.0
14250,1659217217.07,-57.129,-31.25,-31.738,-29.297,0.0
14251,1659217217.074,-41.016,-29.297,-36.133,-37.598,0.0
14252,1659217217.078,-19.531,-25.391,-30.273,-27.344,0.0
14253,1659217217.082,-1.953,-24.902,-25.391,-23.926,0.0
14254,1659217217.086,-30.273,-20.996,-20.02,-48.828,0.0
14255,1659217217.09,-67.383,-22.461,-15.137,-49.805,0.0
14256,1659217217.094,-62.988,-29.785,-21.484,-19.043,0.0
14257,1659217217.098,-38.574,-34.668,-22.949,-9.277,0.0
14258,1659217217.101,-48.34,-34.668,-24.902,-39.062,0.0
14259,1659217217.105,-55.176,-24.902,-27.344,-50.781,0.0
14260,1659217217.109,-37.109,-22.949,-26.855,-27.832,0.0
14261,1659217217.113,-9.277,-26.855,-24.902,15.137,0.0
14262,1659217217.117,-35.156,-23.926,-25.391,-6.348,0.0
14263,1659217217.121,-55.176,-21.973,-32.715,-39.062,0.0
14264,1659217217.125,-37.598,-26.367,-28.809,-25.879,0.0
14265,1659217217.129,-22.461,-27.344,-22.949,-9.766,0.0
14266,1659217217.133,-39.062,-23.438,-21.484,-26.367,0.0
14267,1659217217.137,-84.473,-18.555,-24.414,-63.965,0.0
14268,1659217217.141,-71.289,-17.578,-19.531,-61.523,0.0
14269,1659217217.144,-50.781,-23.438,-20.02,-36.133,0.0
14270,1659217217.148,-62.988,-22.949,-29.785,-32.227,0.0
14271,1659217217.152,-79.102,-16.113,-25.879,-52.246,0.0
14272,1659217217.156,-93.262,-13.672,-14.16,-64.453,0.0
14273,1659217217.16,-62.5,-14.16,-11.23,-44.922,0.0
14274,1659217217.164,-24.902,-18.066,-16.602,-33.203,0.0
14275,1659217217.168,-48.34,-20.996,-18.555,-32.715,0.0
14276,1659217217.172,-75.684,-18.555,-23.438,-62.5,0.0
14277,1659217217.176,-49.805,-22.461,-25.391,-68.359,0.0
14278,1659217217.18,-31.25,-21.973,-27.344,-26.855,0.0
14279,1659217217.183,-51.758,-19.531,-29.785,-50.781,0.0
14280,1659217217.187,-56.641,-18.555,-30.762,-63.477,0.0
14281,1659217217.191,-50.293,-18.555,-32.227,-9.766,0.0
14282,1659217217.195,-35.156,-20.996,-34.18,-12.207,0.0
14283,1659217217.199,-39.551,-19.043,-36.133,-34.668,0.0
14284,1659217217.203,-61.523,-18.066,-36.621,-54.688,0.0
14285,1659217217.207,-54.688,-18.066,-38.086,-58.594,0.0
14286,1659217217.211,-20.996,-20.996,-38.086,-40.039,0.0
14287,1659217217.215,-4.395,-17.578,-32.715,-48.34,0.0
14288,1659217217.219,-47.852,-12.695,-26.367,-52.734,0.0
14289,1659217217.223,-70.312,-12.695,-25.879,-52.734,0.0
14290,1659217217.226,-41.504,-12.207,-27.344,-35.156,0.0
14291,1659217217.23,-34.668,-18.066,-28.809,-34.668,0.0
14292,1659217217.234,-64.941,-22.949,-31.738,-43.945,0.0
14293,1659217217.238,-73.73,-18.066,-27.344,-30.762,0.0
14294,1659217217.242,-33.691,-17.578,-22.949,-37.109,0.0
14295,1659217217.246,7.324,-16.602,-31.25,-28.32,0.0
14296,1659217217.25,-29.785,-15.625,-33.203,-26.855,0.0
14297,1659217217.254,-68.848,-21.484,-33.203,-61.035,0.0
14298,1659217217.258,-59.57,-23.438,-34.18,-42.969,0.0
14299,1659217217.262,-41.992,-22.949,-33.203,-13.184,0.0
14300,1659217217.265,-22.949,-28.32,-29.785,-17.578,0.0
14301,1659217217.269,-48.828,-27.344,-31.25,-49.316,0.0
14302,1659217217.273,-58.594,-21.973,-29.297,-64.453,0.0
14303,1659217217.277,-20.996,-17.09,-23.438,-25.879,0.0
14304,1659217217.281,-0.977,-17.578,-24.902,-4.883,0.0
14305,1659217217.285,-48.34,-20.508,-24.414,-32.227,0.0
14306,1659217217.289,-77.148,-20.02,-24.902,-57.617,0.0
14307,1659217217.293,-38.574,-23.926,-23.926,-55.664,0.0
14308,1659217217.297,-22.949,-20.508,-24.902,-29.297,0.0
14309,1659217217.301,-57.617,-18.555,-20.996,-47.363,0.0
14310,1659217217.305,-72.754,-21.973,-19.043,-63.965,0.0
14311,1659217217.308,-55.664,-26.367,-23.438,-36.621,0.0
14312,1659217217.312,-20.02,-24.902,-23.926,-44.922,0.0
14313,1659217217.316,-38.574,-23.926,-31.25,-61.035,0.0
14314,1659217217.32,-90.332,-24.414,-30.273,-77.637,0.0
14315,1659217217.324,-69.336,-24.414,-23.438,-88.379,0.0
14316,1659217217.328,-30.273,-26.855,-23.438,-40.527,0.0
14317,1659217217.332,-39.062,-32.227,-27.344,-27.832,0.0
14318,1659217217.336,-53.711,-34.18,-29.297,-67.383,0.0
14319,1659217217.34,-72.266,-39.062,-28.32,-81.055,0.0
14320,1659217217.344,-58.594,-36.621,-35.645,-30.273,0.0
14321,1659217217.348,-29.785,-29.785,-35.645,-6.348,0.0
14322,1659217217.351,-69.824,-29.297,-31.25,-49.316,0.0
14323,1659217217.355,-91.797,-20.508,-32.715,-68.848,0.0
14324,1659217217.359,-55.176,-16.602,-35.156,-54.688,0.0
14325,1659217217.363,-20.508,-21.973,-37.598,-21.484,0.0
14326,1659217217.367,-38.574,-26.367,-38.574,-24.902,0.0
14327,1659217217.371,-62.988,-25.391,-35.156,-47.852,0.0
14328,1659217217.375,-67.871,-21.484,-35.645,-54.688,0.0
14329,1659217217.379,-32.227,-25.879,-38.086,-15.625,0.0
14330,1659217217.383,-24.414,-35.156,-35.156,-20.996,0.0
14331,1659217217.387,-49.805,-38.086,-31.738,-68.848,0.0
14332,1659217217.391,-60.059,-34.668,-35.156,-62.012,0.0
14333,1659217217.394,-50.781,-36.621,-35.156,-16.602,0.0
14334,1659217217.398,-30.762,-38.574,-36.621,-14.16,0.0
14335,1659217217.402,-55.176,-34.18,-40.527,-57.129,0.0
14336,1659217217.406,-71.289,-34.18,-42.969,-73.242,0.0
14337,1659217217.41,-46.875,-37.109,-44.434,-53.223,0.0
14338,1659217217.414,-33.691,-35.645,-47.363,-9.766,0.0
14339,1659217217.418,-57.617,-35.645,-49.805,-36.133,0.0
14340,1659217217.422,-50.293,-33.691,-44.434,-71.289,0.0
14341,1659217217.426,-3.906,-33.691,-41.992,-30.762,0.0
14342,1659217217.43,14.16,-35.156,-36.133,17.09,0.0
14343,1659217217.433,-22.461,-34.18,-32.227,4.883,0.0
14344,1659217217.437,-62.988,-38.574,-37.109,-57.617,0.0
14345,1659217217.441,-59.082,-41.016,-36.133,-44.922,0.0
14346,1659217217.445,-26.367,-40.527,-34.668,-3.906,0.0
14347,1659217217.449,-30.273,-36.133,-29.297,-20.996,0.0
14348,1659217217.453,-54.199,-28.809,-26.855,-41.504,0.0
14349,1659217217.457,-60.547,-27.832,-23.926,-44.434,0.0
14350,1659217217.461,-41.992,-31.738,-23.926,-20.996,0.0
14351,1659217217.465,-19.043,-36.133,-25.391,0.0,0.0
14352,1659217217.469,-44.922,-37.109,-26.367,-38.086,0.0
14353,1659217217.473,-62.012,-30.762,-26.855,-61.035,0.0
14354,1659217217.476,-31.738,-32.227,-24.414,-30.273,0.0
14355,1659217217.48,5.371,-42.969,-20.02,9.766,0.0
14356,1659217217.484,-10.254,-36.133,-16.113,12.695,0.0
14357,1659217217.488,-56.641,-13.184,-22.461,-48.34,0.0
14358,1659217217.492,-60.059,-6.836,-24.414,-61.523,0.0
14359,1659217217.496,-21.484,-9.277,-21.484,2.441,0.0
14360,1659217217.5,-12.695,-7.324,-24.902,-24.902,0.0
14361,1659217217.504,-42.48,-12.207,-28.32,-86.914,0.0
14362,1659217217.508,-66.406,-9.766,-29.785,-79.102,0.0
14363,1659217217.512,-65.918,5.859,-32.227,-45.898,0.0
14364,1659217217.516,-61.523,0.0,-29.297,-25.391,0.0
14365,1659217217.519,-71.777,-7.812,-31.25,-59.57,0.0
14366,1659217217.523,-88.867,-9.277,-32.227,-66.406,0.0
14367,1659217217.527,-49.805,-16.113,-32.227,-20.996,0.0
14368,1659217217.531,-5.371,-15.137,-38.086,-14.648,0.0
14369,1659217217.535,-57.129,-15.625,-39.062,-48.828,0.0
14370,1659217217.539,-66.406,-19.531,-40.039,-70.312,0.0
14371,1659217217.543,-31.25,-18.066,-41.992,-52.734,0.0
14372,1659217217.547,-34.18,-21.973,-38.086,-26.367,0.0
14373,1659217217.551,-35.645,-22.949,-37.598,-23.438,0.0
14374,1659217217.555,-58.105,-17.578,-33.203,-41.504,0.0
14375,1659217217.558,-47.852,-17.578,-27.344,-32.715,0.0
14376,1659217217.562,-4.395,-18.066,-30.273,-14.648,0.0
14377,1659217217.566,-8.301,-19.043,-28.809,-29.297,0.0
14378,1659217217.57,-54.688,-17.578,-25.879,-50.293,0.0
14379,1659217217.574,-58.594,-19.531,-24.902,-45.41,0.0
14380,1659217217.578,-18.555,-24.902,-27.832,-1.953,0.0
14381,1659217217.582,-16.602,-26.367,-33.691,6.348,0.0
14382,1659217217.586,-52.734,-25.391,-32.715,-55.176,0.0
14383,1659217217.59,-60.059,-25.391,-33.203,-58.594,0.0
14384,1659217217.594,-35.645,-26.855,-34.18,-10.254,0.0
14385,1659217217.598,-23.438,-23.926,-33.203,1.953,0.0
14386,1659217217.601,-43.457,-18.555,-37.109,-42.48,0.0
14387,1659217217.605,-52.734,-20.02,-33.691,-60.059,0.0
14388,1659217217.609,-36.621,-21.973,-29.785,-19.531,0.0
14389,1659217217.613,-2.93,-23.438,-34.18,-17.578,0.0
14390,1659217217.617,-10.254,-24.902,-36.621,-43.945,0.0
14391,1659217217.621,-55.176,-21.973,-27.832,-50.293,0.0
14392,1659217217.625,-63.965,-23.438,-24.414,-51.758,0.0
14393,1659217217.629,-34.18,-22.949,-29.297,-2.93,0.0
14394,1659217217.633,-56.152,-16.113,-32.227,-17.09,0.0
14395,1659217217.637,-85.938,-17.578,-36.621,-51.27,0.0
14396,1659217217.641,-62.012,-22.461,-34.668,-30.762,0.0
14397,1659217217.644,-29.297,-21.484,-37.109,-17.09,0.0
14398,1659217217.648,-31.25,-20.02,-37.598,-14.16,0.0
14399,1659217217.652,-59.082,-20.996,-31.25,-37.109,0.0
14400,1659217217.656,-41.504,-30.273,-25.391,-38.086,0.0
14401,1659217217.66,-6.348,-26.855,-24.902,-1.953,0.0
14402,1659217217.664,0.488,-14.648,-33.691,-6.348,0.0
14403,1659217217.668,-31.738,-18.066,-36.133,-52.246,0.0
14404,1659217217.672,-66.406,-17.09,-27.832,-58.594,0.0
14405,1659217217.676,-44.922,-13.184,-26.855,-29.297,0.0
14406,1659217217.68,-10.742,-18.555,-27.832,-12.695,0.0
14407,1659217217.683,-33.203,-24.414,-27.832,-28.809,0.0
14408,1659217217.687,-59.57,-26.855,-29.785,-45.41,0.0
14409,1659217217.691,-62.5,-24.902,-33.203,-27.832,0.0
14410,1659217217.695,-31.738,-24.414,-34.668,0.977,0.0
14411,1659217217.699,-21.973,-26.367,-28.32,3.418,0.0
14412,1659217217.703,-49.805,-27.344,-25.391,-28.32,0.0
14413,1659217217.707,-60.547,-31.738,-28.809,-49.316,0.0
14414,1659217217.711,-31.738,-29.297,-29.785,-23.926,0.0
14415,1659217217.715,-10.254,-22.461,-26.855,-5.859,0.0
14416,1659217217.719,-36.621,-27.344,-24.414,-47.852,0.0
14417,1659217217.723,-57.617,-28.809,-27.832,-64.941,0.0
14418,1659217217.726,-25.391,-25.391,-30.762,-26.367,0.0
14419,1659217217.73,-14.648,-23.926,-32.227,4.883,0.0
14420,1659217217.734,-58.105,-25.879,-31.25,-24.902,0.0
14421,1659217217.738,-78.613,-22.949,-31.738,-59.57,0.0
14422,1659217217.742,-70.312,-25.391,-33.203,-36.133,0.0
14423,1659217217.746,-32.715,-27.832,-31.738,23.438,0.0
14424,1659217217.75,-18.555,-19.531,-35.645,14.648,0.0
14425,1659217217.754,-58.105,-17.578,-31.738,-28.32,0.0
14426,1659217217.758,-62.5,-23.438,-29.785,-34.668,0.0
14427,1659217217.762,-41.992,-32.227,-31.738,-30.762,0.0
14428,1659217217.766,-33.691,-35.156,-35.645,-29.297,0.0
14429,1659217217.769,-59.57,-34.18,-34.18,-74.707,0.0
14430,1659217217.773,-97.168,-40.527,-26.855,-81.543,0.0
14431,1659217217.777,-63.477,-42.48,-19.531,-18.066,0.0
14432,1659217217.781,-40.039,-36.621,-16.602,3.418,0.0
14433,1659217217.785,-78.613,-36.621,-18.555,-26.855,0.0
14434,1659217217.789,-102.539,-39.551,-22.949,-63.965,0.0
14435,1659217217.793,-69.824,-40.039,-29.785,-47.852,0.0
14436,1659217217.797,-43.457,-35.645,-28.32,-8.789,0.0
14437,1659217217.801,-57.617,-34.18,-28.809,-27.344,0.0
14438,1659217217.805,-80.566,-33.203,-28.32,-49.316,0.0
14439,1659217217.808,-68.359,-29.785,-29.297,-48.828,0.0
14440,1659217217.812,-20.996,-29.785,-28.809,-2.441,0.0
14441,1659217217.816,-28.32,-30.762,-23.926,-0.977,0.0
14442,1659217217.82,-66.406,-29.297,-20.508,-41.504,0.0
14443,1659217217.824,-60.059,-31.738,-21.973,-37.598,0.0
14444,1659217217.828,-42.969,-32.715,-23.438,-14.648,0.0
14445,1659217217.832,-49.805,-34.668,-27.344,-0.977,0.0
14446,1659217217.836,-60.059,-35.156,-31.25,-12.695,0.0
14447,1659217217.84,-72.266,-30.762,-28.809,-41.504,0.0
14448,1659217217.844,-48.828,-27.832,-26.855,-18.066,0.0
14449,1659217217.848,-9.766,-27.344,-24.902,21.973,0.0
14450,1659217217.851,-28.809,-30.273,-24.414,5.371,0.0
14451,1659217217.855,-64.453,-25.879,-22.949,-41.504,0.0
14452,1659217217.859,-44.922,-22.461,-19.531,-29.785,0.0
14453,1659217217.863,-30.762,-28.809,-20.996,14.648,0.0
14454,1659217217.867,-61.523,-34.668,-27.832,-15.625,0.0
14455,1659217217.871,-87.402,-35.156,-30.762,-50.781,0.0
14456,1659217217.875,-73.242,-33.203,-23.926,-20.508,0.0
14457,1659217217.879,-9.277,-31.25,-21.484,15.137,0.0
14458,1659217217.883,-0.977,-29.297,-22.461,8.301,0.0
14459,1659217217.887,-79.102,-31.25,-22.949,-29.297,0.0
14460,1659217217.891,-84.961,-30.273,-28.32,-35.156,0.0
14461,1659217217.894,-44.922,-31.25,-29.297,-11.23,0.0
14462,1659217217.898,-45.41,-34.668,-27.832,-13.184,0.0
14463,1659217217.902,-79.59,-30.273,-31.738,-40.039,0.0
14464,1659217217.906,-79.102,-24.414,-30.762,-70.801,0.0
14465,1659217217.91,-56.152,-23.926,-31.25,-48.34,0.0
14466,1659217217.914,-51.27,-23.926,-34.18,1.953,0.0
14467,1659217217.918,-59.57,-24.414,-28.809,-18.555,0.0
14468,1659217217.922,-76.172,-29.785,-31.738,-60.059,0.0
14469,1659217217.926,-67.871,-34.668,-38.574,-49.805,0.0
14470,1659217217.93,-35.156,-38.086,-39.551,7.812,0.0
14471,1659217217.933,-53.223,-40.039,-37.598,10.254,0.0
14472,1659217217.937,-97.656,-40.527,-40.527,-57.617,0.0
14473,1659217217.941,-91.797,-42.48,-44.434,-54.199,0.0
14474,1659217217.945,-58.105,-38.574,-42.48,-20.508,0.0
14475,1659217217.949,-41.016,-33.691,-38.574,-18.555,0.0
14476,1659217217.953,-58.594,-34.668,-36.621,-49.805,0.0
14477,1659217217.957,-78.613,-30.762,-34.18,-61.523,0.0
14478,1659217217.961,-43.945,-25.879,-31.738,-18.555,0.0
14479,1659217217.965,-25.391,-22.461,-31.25,-1.953,0.0
14480,1659217217.969,-24.902,-31.25,-32.715,-29.785,0.0
14481,1659217217.973,-22.949,-31.738,-36.133,-38.086,0.0
14482,1659217217.976,-42.48,-15.625,-44.434,-31.738,0.0
14483,1659217217.98,-17.09,-19.531,-48.34,-9.277,0.0
14484,1659217217.984,-26.367,-21.973,-48.828,-16.602,0.0
14485,1659217217.988,-52.734,-18.066,-44.922,-43.457,0.0
14486,1659217217.992,-38.086,-20.508,-43.945,-41.016,0.0
14487,1659217217.996,1.953,-24.902,-45.41,6.836,0.0
14488,1659217218.0,-7.812,-29.297,-41.504,5.371,0.0
14489,1659217218.004,-47.852,-31.738,-41.504,-45.898,0.0
14490,1659217218.008,-39.551,-32.227,-40.527,-24.414,0.0
14491,1659217218.012,-25.391,-28.32,-40.527,-4.395,0.0
14492,1659217218.015,-24.414,-29.297,-37.598,0.488,0.0
14493,1659217218.019,-39.551,-29.297,-30.762,-22.461,0.0
14494,1659217218.023,-51.758,-29.785,-27.832,-35.156,0.0
14495,1659217218.027,-29.297,-40.039,-30.273,2.93,0.0
14496,1659217218.031,1.465,-40.039,-31.738,16.113,0.0
14497,1659217218.035,-45.41,-30.273,-28.809,-20.02,0.0
14498,1659217218.039,-85.449,-28.32,-29.297,-49.316,0.0
14499,1659217218.043,-51.758,-30.273,-31.738,-1.465,0.0
14500,1659217218.047,-12.207,-25.879,-36.133,3.418,0.0
14501,1659217218.051,-38.086,-24.902,-42.48,-59.57,0.0
14502,1659217218.055,-74.219,-29.297,-43.457,-64.941,0.0
14503,1659217218.058,-59.082,-28.809,-40.527,-21.973,0.0
14504,1659217218.062,-11.23,-27.344,-35.156,-3.906,0.0
14505,1659217218.066,-11.23,-27.344,-36.621,-22.461,0.0
14506,1659217218.07,-69.824,-30.762,-32.227,-39.551,0.0
14507,1659217218.074,-90.332,-36.133,-31.738,-46.387,0.0
14508,1659217218.078,-41.992,-38.574,-37.598,-15.137,0.0
14509,1659217218.082,-33.691,-39.062,-33.691,4.395,0.0
14510,1659217218.086,-83.984,-38.086,-32.227,-31.25,0.0
14511,1659217218.09,-93.75,-37.598,-35.156,-71.289,0.0
14512,1659217218.094,-55.664,-37.109,-35.156,-54.199,0.0
14513,1659217218.098,-18.066,-35.156,-34.668,-15.625,0.0
14514,1659217218.101,-43.945,-37.109,-39.062,-35.645,0.0
14515,1659217218.105,-76.66,-36.621,-40.039,-73.73,0.0
14516,1659217218.109,-66.895,-27.344,-31.738,-65.43,0.0
14517,1659217218.113,-48.828,-28.32,-31.25,-37.109,0.0
14518,1659217218.117,-49.316,-22.461,-25.391,-39.551,0.0
14519,1659217218.121,-91.797,-14.648,-13.672,-61.523,0.0
14520,1659217218.125,-82.52,-12.695,-14.16,-58.105,0.0
14521,1659217218.129,-43.457,-10.254,-8.789,-34.668,0.0
14522,1659217218.133,-53.711,-0.977,1.465,-43.457,0.0
14523,1659217218.137,-78.125,18.555,0.0,-81.055,0.0
14524,1659217218.14,-78.613,5.371,-6.836,-72.754,0.0
14525,1659217218.144,-67.871,9.277,0.488,-37.109,0.0
14526,1659217218.148,-84.473,33.203,3.906,-29.785,0.0
14527,1659217218.152,-113.77,30.762,3.418,-91.309,0.0
14528,1659217218.156,-124.512,21.484,1.465,-140.625,0.0
14529,1659217218.16,-110.84,44.434,2.441,-100.098,0.0
14530,1659217218.164,-105.957,55.664,17.09,-83.008,0.0
14531,1659217218.168,-160.156,54.688,25.391,-139.648,0.0
14532,1659217218.172,-170.898,68.359,23.926,-172.363,0.0
14533,1659217218.176,-146.973,81.543,31.25,-143.066,0.0
14534,1659217218.18,-133.789,84.473,33.203,-134.277,0.0
14535,1659217218.183,-152.344,87.891,34.18,-135.254,0.0
14536,1659217218.187,-203.125,84.961,30.273,-159.668,0.0
14537,1659217218.191,-194.336,78.125,20.996,-193.359,0.0
14538,1659217218.195,-146.484,74.219,15.625,-148.926,0.0
14539,1659217218.199,-140.137,74.219,6.348,-118.164,0.0
14540,1659217218.203,-155.273,67.871,-5.371,-135.254,0.0
14541,1659217218.207,-146.484,56.152,-8.789,-144.043,0.0
14542,1659217218.211,-117.676,50.293,-14.16,-93.262,0.0
14543,1659217218.215,-79.59,37.109,-22.461,-53.711,0.0
14544,1659217218.219,-85.938,31.738,-26.855,-84.473,0.0
14545,1659217218.223,-80.078,23.926,-32.227,-74.707,0.0
14546,1659217218.226,-59.57,10.254,-38.574,-41.504,0.0
14547,1659217218.23,-43.945,1.465,-45.41,-17.578,0.0
14548,1659217218.234,-38.574,-2.441,-50.781,-11.23,0.0
14549,1659217218.238,-48.34,-12.695,-58.105,-47.363,0.0
14550,1659217218.242,-29.785,-24.902,-56.152,-30.273,0.0
14551,1659217218.246,4.883,-31.25,-51.758,27.344,0.0
14552,1659217218.25,13.184,-39.551,-54.688,32.715,0.0
14553,1659217218.254,11.719,-43.945,-57.129,2.93,0.0
14554,1659217218.258,10.254,-50.293,-59.082,6.348,0.0
14555,1659217218.262,1.953,-49.805,-58.105,39.062,0.0
